X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
570513.46,2212500.75,2187.47,7.13,270.0,1.0,POINT (570513.4625066435 2212500.754760891),0.0,Neogeno-Piro,Neogene_pyro,N_3
570045.85,2212500.75,1208.49,1.38,90.0,1.0,POINT (570045.8451003442 2212500.754760907),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
569958.68,2212500.75,1652.44,1.45,90.0,1.0,POINT (569958.6808418604 2212500.75476091),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
569795.12,2212500.75,2159.68,1.7,90.0,1.0,POINT (569795.1173199518 2212500.7547609154),0.0,Neogeno-Piro,Neogene_pyro,N_3
569064.69,2212500.75,2261.96,15.33,90.0,1.0,POINT (569064.6855253121 2212500.75476094),0.0,Neogeno-Piro,Neogene_pyro,N_3
540645.67,2202500.75,-1000.0,0.0,270.0,1.0,POINT (540645.6680214826 2202500.7547619045),0.0,Cretacico-Calizas,Cretaceous_limestone,N_5
540623.52,2202500.75,942.28,0.0,270.0,1.0,POINT (540623.5241044564 2202500.7547619054),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
540303.77,2202500.75,942.28,0.0,270.0,1.0,POINT (540303.7664432174 2202500.7547619166),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
540220.87,2202500.75,1446.7,0.0,270.0,1.0,POINT (540220.8745046009 2202500.7547619194),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
540134.95,2202500.75,1829.98,0.07,270.0,1.0,POINT (540134.9512143742 2202500.754761922),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
540123.72,2202500.75,-1000.0,0.0,90.0,1.0,POINT (540123.7161139185 2202500.7547619226),0.0,Cretacico-Calizas,Cretaceous_limestone,N_5
539569.24,2202500.75,1465.5,0.0,270.0,1.0,POINT (539569.237657971 2202500.7547619413),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
539471.9,2202500.75,1827.39,0.0,270.0,1.0,POINT (539471.900756943 2202500.7547619445),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
539413.14,2202500.75,2061.35,0.0,270.0,1.0,POINT (539413.144285046 2202500.7547619464),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
538591.17,2207500.75,2068.32,0.08,270.0,1.0,POINT (538591.1719711749 2207500.754761973),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
543910.44,2207500.75,1834.67,0.07,270.0,1.0,POINT (543910.435563755 2207500.7547617927),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
543778.84,2207500.75,-999.81,0.01,90.0,1.0,POINT (543778.8409216921 2207500.754761797),0.0,Cretacico-Calizas,Cretaceous_limestone,N_4
543291.08,2207500.75,1231.99,0.0,270.0,1.0,POINT (543291.07500286 2207500.754761813),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_4
543211.43,2207500.75,1563.79,0.0,270.0,1.0,POINT (543211.4331160993 2207500.754761816),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_4
543130.72,2207500.75,1833.7,0.07,270.0,1.0,POINT (543130.7239329747 2207500.754761819),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
543107.07,2207500.75,-999.71,0.01,90.0,1.0,POINT (543107.066837548 2207500.7547618197),0.0,Cretacico-Calizas,Cretaceous_limestone,N_4
542582.22,2207500.75,-999.63,0.01,90.0,1.0,POINT (542582.2220239402 2207500.7547618374),0.0,Cretacico-Calizas,Cretaceous_limestone,N_4
